employee_uuid,employee_id,name,department,role,office_location,work_start_time,work_end_time,allowed_devices,preferred_browser,preferred_os,vpn_probability,access_level,behavior_profile
d2a5d216-314b-4d36-9516-235984362fc7,EMP-0157,Gabriel Gonzalez,Sales,Sales Manager,Tokyo,07:00,16:00,DEV-0274,Chrome,Windows,0.7,High,"{""working_hours"": [7, 16], ""login_hour_distribution"": {""0"": 0.03, ""1"": 0.01, ""2"": 0.03, ""3"": 0.02, ""4"": 0.02, ""5"": 0.01, ""6"": 0.37, ""7"": 0.87, ""8"": 0.9, ""9"": 0.94, ""10"": 0.96, ""11"": 0.91, ""12"": 0.91, ""13"": 0.98, ""14"": 0.92, ""15"": 0.97, ""16"": 0.38, ""17"": 0.03, ""18"": 0.02, ""19"": 0.03, ""20"": 0.03, ""21"": 0.03, ""22"": 0.05, ""23"": 0.03}, ""resource_probabilities"": {""Payroll"": 0.0, ""FinanceDB"": 0.0, ""Email"": 0.83, ""GitHub"": 0.0, ""Jira"": 0.27, ""Slack"": 0.81, ""FileServer"": 0.0, ""HRPortal"": 0.0, ""CRM"": 0.71, ""AdminConsole"": 0.0, ""Servers"": 0.0, ""VPN"": 0.14, ""Confluence"": 0.24, ""Terminal"": 0.0, ""HRMS"": 0.0, ""EmployeeRecords"": 0.0, ""ERP"": 0.0, ""Accounting"": 0.0, ""Invoices"": 0.0, ""Meetings"": 0.93, ""Analytics"": 0.13, ""CampaignDashboard"": 0.0, ""Monitoring"": 0.0, ""Firewall"": 0.0}, ""browser_probabilities"": {""Chrome"": 0.6, ""Firefox"": 0.15, ""Edge"": 0.25, ""Safari"": 0.0}, ""device_probabilities"": {""Laptop"": 1.0}, ""average_session_length"": 103.8, ""session_length_stddev"": 8, ""average_actions"": 8, ""actions_stddev"": 3, ""average_sessions_per_day"": 3, ""remote_work_probability"": 0.25}"
4a229ba5-925f-4cc6-9e9d-2f8a1ef11a27,EMP-0158,Mr. Andrew Rowe,Finance,Accountant,Munich,08:00,17:00,DEV-0275;DEV-0276,Chrome,Windows,0.15,Low,"{""working_hours"": [8, 17], ""login_hour_distribution"": {""0"": 0.02, ""1"": 0.02, ""2"": 0.01, ""3"": 0.02, ""4"": 0.04, ""5"": 0.03, ""6"": 0.05, ""7"": 0.28, ""8"": 0.85, ""9"": 0.83, ""10"": 0.93, ""11"": 0.8, ""12"": 0.9, ""13"": 0.81, ""14"": 0.81, ""15"": 0.89, ""16"": 0.86, ""17"": 0.31, ""18"": 0.02, ""19"": 0.03, ""20"": 0.04, ""21"": 0.04, ""22"": 0.02, ""23"": 0.02}, ""resource_probabilities"": {""Payroll"": 0.26, ""FinanceDB"": 0.29, ""Email"": 0.87, ""GitHub"": 0.0, ""Jira"": 0.14, ""Slack"": 0.28, ""FileServer"": 0.12, ""HRPortal"": 0.0, ""CRM"": 0.0, ""AdminConsole"": 0.0, ""Servers"": 0.0, ""VPN"": 0.26, ""Confluence"": 0.26, ""Terminal"": 0.0, ""HRMS"": 0.0, ""EmployeeRecords"": 0.0, ""ERP"": 0.8, ""Accounting"": 0.93, ""Invoices"": 0.78, ""Meetings"": 0.01, ""Analytics"": 0.27, ""CampaignDashboard"": 0.0, ""Monitoring"": 0.0, ""Firewall"": 0.0}, ""browser_probabilities"": {""Chrome"": 0.6, ""Firefox"": 0.15, ""Edge"": 0.25, ""Safari"": 0.0}, ""device_probabilities"": {""Desktop"": 0.2, ""Laptop"": 0.8}, ""average_session_length"": 58.7, ""session_length_stddev"": 8, ""average_actions"": 13, ""actions_stddev"": 3, ""average_sessions_per_day"": 3, ""remote_work_probability"": 0.25}"
2a65bae3-ddaf-4233-96a9-e518a55ac92f,EMP-0159,Emily Fox,HR,HR Coordinator,Munich,10:00,19:00,DEV-0277;DEV-0278;DEV-0279,Edge,Windows,0.05,Low,"{""working_hours"": [10, 19], ""login_hour_distribution"": {""0"": 0.03, ""1"": 0.01, ""2"": 0.03, ""3"": 0.02, ""4"": 0.03, ""5"": 0.03, ""6"": 0.01, ""7"": 0.03, ""8"": 0.02, ""9"": 0.32, ""10"": 0.96, ""11"": 0.82, ""12"": 0.97, ""13"": 0.83, ""14"": 0.8, ""15"": 0.94, ""16"": 0.84, ""17"": 0.93, ""18"": 0.96, ""19"": 0.31, ""20"": 0.04, ""21"": 0.03, ""22"": 0.03, ""23"": 0.01}, ""resource_probabilities"": {""Payroll"": 0.92, ""FinanceDB"": 0.0, ""Email"": 0.71, ""GitHub"": 0.0, ""Jira"": 0.03, ""Slack"": 0.2, ""FileServer"": 0.31, ""HRPortal"": 0.18, ""CRM"": 0.0, ""AdminConsole"": 0.0, ""Servers"": 0.0, ""VPN"": 0.16, ""Confluence"": 0.13, ""Terminal"": 0.0, ""HRMS"": 0.72, ""EmployeeRecords"": 0.74, ""ERP"": 0.0, ""Accounting"": 0.0, ""Invoices"": 0.0, ""Meetings"": 0.14, ""Analytics"": 0.0, ""CampaignDashboard"": 0.0, ""Monitoring"": 0.0, ""Firewall"": 0.0}, ""browser_probabilities"": {""Chrome"": 0.6, ""Firefox"": 0.15, ""Edge"": 0.25, ""Safari"": 0.0}, ""device_probabilities"": {""Laptop"": 1.0}, ""average_session_length"": 38.1, ""session_length_stddev"": 8, ""average_actions"": 7, ""actions_stddev"": 3, ""average_sessions_per_day"": 3, ""remote_work_probability"": 0.25}"
684344a1-f3c1-414d-8e8a-10cb277b71ea,EMP-0160,Levi Henderson,Sales,Account Executive,New York,09:00,18:00,DEV-0280;DEV-0281,Chrome,macOS,0.7,Medium,"{""working_hours"": [9, 18], ""login_hour_distribution"": {""0"": 0.04, ""1"": 0.02, ""2"": 0.01, ""3"": 0.02, ""4"": 0.05, ""5"": 0.02, ""6"": 0.05, ""7"": 0.05, ""8"": 0.21, ""9"": 0.84, ""10"": 0.91, ""11"": 0.84, ""12"": 0.89, ""13"": 0.89, ""14"": 0.97, ""15"": 0.85, ""16"": 0.86, ""17"": 0.9, ""18"": 0.22, ""19"": 0.01, ""20"": 0.04, ""21"": 0.05, ""22"": 0.01, ""23"": 0.03}, ""resource_probabilities"": {""Payroll"": 0.0, ""FinanceDB"": 0.0, ""Email"": 0.85, ""GitHub"": 0.0, ""Jira"": 0.13, ""Slack"": 0.89, ""FileServer"": 0.0, ""HRPortal"": 0.0, ""CRM"": 0.86, ""AdminConsole"": 0.0, ""Servers"": 0.0, ""VPN"": 0.13, ""Confluence"": 0.24, ""Terminal"": 0.0, ""HRMS"": 0.0, ""EmployeeRecords"": 0.0, ""ERP"": 0.0, ""Accounting"": 0.0, ""Invoices"": 0.0, ""Meetings"": 0.81, ""Analytics"": 0.31, ""CampaignDashboard"": 0.0, ""Monitoring"": 0.0, ""Firewall"": 0.0}, ""browser_probabilities"": {""Chrome"": 0.5, ""Firefox"": 0.1, ""Edge"": 0.0, ""Safari"": 0.4}, ""device_probabilities"": {""Laptop"": 0.7, ""Mobile"": 0.30000000000000004}, ""average_session_length"": 65.0, ""session_length_stddev"": 8, ""average_actions"": 30, ""actions_stddev"": 3, ""average_sessions_per_day"": 3, ""remote_work_probability"": 0.25}"
8a5a4272-5f90-4e57-a472-2a76f7c90c89,EMP-0161,Hannah Ellis,IT,Helpdesk Support,San Francisco,09:00,19:00,DEV-0282;DEV-0283;DEV-0284,Firefox,macOS,0.6,Low,"{""working_hours"": [9, 19], ""login_hour_distribution"": {""0"": 0.03, ""1"": 0.01, ""2"": 0.04, ""3"": 0.05, ""4"": 0.03, ""5"": 0.04, ""6"": 0.02, ""7"": 0.01, ""8"": 0.43, ""9"": 0.85, ""10"": 0.85, ""11"": 0.92, ""12"": 0.98, ""13"": 0.95, ""14"": 0.84, ""15"": 0.95, ""16"": 0.85, ""17"": 0.83, ""18"": 0.9, ""19"": 0.22, ""20"": 0.01, ""21"": 0.04, ""22"": 0.04, ""23"": 0.04}, ""resource_probabilities"": {""Payroll"": 0.35, ""FinanceDB"": 0.32, ""Email"": 0.15, ""GitHub"": 0.23, ""Jira"": 0.3, ""Slack"": 0.32, ""FileServer"": 0.94, ""HRPortal"": 0.26, ""CRM"": 0.34, ""AdminConsole"": 0.88, ""Servers"": 0.77, ""VPN"": 0.87, ""Confluence"": 0.18, ""Terminal"": 0.15, ""HRMS"": 0.34, ""EmployeeRecords"": 0.18, ""ERP"": 0.33, ""Accounting"": 0.13, ""Invoices"": 0.33, ""Meetings"": 0.25, ""Analytics"": 0.1, ""CampaignDashboard"": 0.1, ""Monitoring"": 0.74, ""Firewall"": 0.84}, ""browser_probabilities"": {""Chrome"": 0.5, ""Firefox"": 0.1, ""Edge"": 0.0, ""Safari"": 0.4}, ""device_probabilities"": {""Laptop"": 1.0}, ""average_session_length"": 86.6, ""session_length_stddev"": 8, ""average_actions"": 20, ""actions_stddev"": 3, ""average_sessions_per_day"": 3, ""remote_work_probability"": 0.25}"
14c62aba-89c2-4ba5-a48d-f4c0c330ec14,EMP-0162,Joanna Lam,HR,HR Coordinator,Munich,08:00,17:00,DEV-0285;DEV-0286;DEV-0287,Edge,Windows,0.05,Low,"{""working_hours"": [8, 17], ""login_hour_distribution"": {""0"": 0.03, ""1"": 0.01, ""2"": 0.05, ""3"": 0.03, ""4"": 0.03, ""5"": 0.03, ""6"": 0.04, ""7"": 0.4, ""8"": 0.98, ""9"": 0.82, ""10"": 0.87, ""11"": 0.83, ""12"": 0.8, ""13"": 0.93, ""14"": 0.94, ""15"": 0.92, ""16"": 0.93, ""17"": 0.25, ""18"": 0.04, ""19"": 0.04, ""20"": 0.04, ""21"": 0.02, ""22"": 0.05, ""23"": 0.05}, ""resource_probabilities"": {""Payroll"": 0.71, ""FinanceDB"": 0.0, ""Email"": 0.82, ""GitHub"": 0.0, ""Jira"": 0.04, ""Slack"": 0.25, ""FileServer"": 0.1, ""HRPortal"": 0.35, ""CRM"": 0.0, ""AdminConsole"": 0.0, ""Servers"": 0.0, ""VPN"": 0.26, ""Confluence"": 0.13, ""Terminal"": 0.0, ""HRMS"": 0.77, ""EmployeeRecords"": 0.83, ""ERP"": 0.0, ""Accounting"": 0.0, ""Invoices"": 0.0, ""Meetings"": 0.14, ""Analytics"": 0.0, ""CampaignDashboard"": 0.0, ""Monitoring"": 0.0, ""Firewall"": 0.0}, ""browser_probabilities"": {""Chrome"": 0.6, ""Firefox"": 0.15, ""Edge"": 0.25, ""Safari"": 0.0}, ""device_probabilities"": {""Laptop"": 1.0}, ""average_session_length"": 31.3, ""session_length_stddev"": 8, ""average_actions"": 28, ""actions_stddev"": 3, ""average_sessions_per_day"": 3, ""remote_work_probability"": 0.25}"
9a5c68ad-aeb0-4110-ac13-b24990d22d54,EMP-0163,Kevin Bates,Marketing,Marketing Specialist,New York,10:00,19:00,DEV-0288;DEV-0289,Chrome,Windows,0.2,Medium,"{""working_hours"": [10, 19], ""login_hour_distribution"": {""0"": 0.02, ""1"": 0.03, ""2"": 0.02, ""3"": 0.03, ""4"": 0.04, ""5"": 0.02, ""6"": 0.04, ""7"": 0.05, ""8"": 0.04, ""9"": 0.33, ""10"": 0.85, ""11"": 0.9, ""12"": 0.88, ""13"": 0.97, ""14"": 0.92, ""15"": 0.97, ""16"": 0.81, ""17"": 0.97, ""18"": 0.88, ""19"": 0.45, ""20"": 0.02, ""21"": 0.04, ""22"": 0.03, ""23"": 0.02}, ""resource_probabilities"": {""Payroll"": 0.0, ""FinanceDB"": 0.0, ""Email"": 0.89, ""GitHub"": 0.0, ""Jira"": 0.32, ""Slack"": 0.76, ""FileServer"": 0.02, ""HRPortal"": 0.0, ""CRM"": 0.81, ""AdminConsole"": 0.0, ""Servers"": 0.0, ""VPN"": 0.21, ""Confluence"": 0.1, ""Terminal"": 0.0, ""HRMS"": 0.0, ""EmployeeRecords"": 0.0, ""ERP"": 0.0, ""Accounting"": 0.0, ""Invoices"": 0.0, ""Meetings"": 0.15, ""Analytics"": 0.72, ""CampaignDashboard"": 0.84, ""Monitoring"": 0.0, ""Firewall"": 0.0}, ""browser_probabilities"": {""Chrome"": 0.6, ""Firefox"": 0.15, ""Edge"": 0.25, ""Safari"": 0.0}, ""device_probabilities"": {""Desktop"": 0.2, ""Laptop"": 0.8}, ""average_session_length"": 12.8, ""session_length_stddev"": 8, ""average_actions"": 28, ""actions_stddev"": 3, ""average_sessions_per_day"": 3, ""remote_work_probability"": 0.25}"
6c7f7bef-b086-47e1-ba64-795839c2c1a2,EMP-0164,Matthew Chung,IT,Systems Administrator,San Francisco,07:00,17:00,DEV-0290;DEV-0291;DEV-0292,Chrome,Linux,0.6,High,"{""working_hours"": [7, 17], ""login_hour_distribution"": {""0"": 0.04, ""1"": 0.01, ""2"": 0.03, ""3"": 0.04, ""4"": 0.03, ""5"": 0.04, ""6"": 0.28, ""7"": 0.85, ""8"": 0.82, ""9"": 0.84, ""10"": 0.86, ""11"": 0.81, ""12"": 0.86, ""13"": 0.94, ""14"": 0.97, ""15"": 0.94, ""16"": 0.91, ""17"": 0.39, ""18"": 0.04, ""19"": 0.03, ""20"": 0.01, ""21"": 0.01, ""22"": 0.01, ""23"": 0.02}, ""resource_probabilities"": {""Payroll"": 0.31, ""FinanceDB"": 0.12, ""Email"": 0.13, ""GitHub"": 0.33, ""Jira"": 0.21, ""Slack"": 0.18, ""FileServer"": 0.86, ""HRPortal"": 0.12, ""CRM"": 0.27, ""AdminConsole"": 0.84, ""Servers"": 0.77, ""VPN"": 0.8, ""Confluence"": 0.12, ""Terminal"": 0.29, ""HRMS"": 0.16, ""EmployeeRecords"": 0.25, ""ERP"": 0.26, ""Accounting"": 0.1, ""Invoices"": 0.2, ""Meetings"": 0.3, ""Analytics"": 0.32, ""CampaignDashboard"": 0.25, ""Monitoring"": 0.78, ""Firewall"": 0.93}, ""browser_probabilities"": {""Chrome"": 0.5, ""Firefox"": 0.5, ""Edge"": 0.0, ""Safari"": 0.0}, ""device_probabilities"": {""Laptop"": 0.6666666666666667, ""Mobile"": 0.3333333333333333}, ""average_session_length"": 96.1, ""session_length_stddev"": 8, ""average_actions"": 19, ""actions_stddev"": 3, ""average_sessions_per_day"": 3, ""remote_work_probability"": 0.25}"
314674a6-967a-4fbb-9404-801d84681060,EMP-0165,Nicholas Ward,Sales,Sales Representative,New York,07:00,16:00,DEV-0293,Chrome,Windows,0.7,Low,"{""working_hours"": [7, 16], ""login_hour_distribution"": {""0"": 0.04, ""1"": 0.02, ""2"": 0.03, ""3"": 0.04, ""4"": 0.02, ""5"": 0.03, ""6"": 0.38, ""7"": 0.88, ""8"": 0.84, ""9"": 0.94, ""10"": 0.81, ""11"": 0.86, ""12"": 0.88, ""13"": 0.97, ""14"": 0.94, ""15"": 0.86, ""16"": 0.42, ""17"": 0.04, ""18"": 0.02, ""19"": 0.02, ""20"": 0.02, ""21"": 0.02, ""22"": 0.01, ""23"": 0.03}, ""resource_probabilities"": {""Payroll"": 0.0, ""FinanceDB"": 0.0, ""Email"": 0.87, ""GitHub"": 0.0, ""Jira"": 0.11, ""Slack"": 0.83, ""FileServer"": 0.0, ""HRPortal"": 0.0, ""CRM"": 0.91, ""AdminConsole"": 0.0, ""Servers"": 0.0, ""VPN"": 0.31, ""Confluence"": 0.21, ""Terminal"": 0.0, ""HRMS"": 0.0, ""EmployeeRecords"": 0.0, ""ERP"": 0.0, ""Accounting"": 0.0, ""Invoices"": 0.0, ""Meetings"": 0.75, ""Analytics"": 0.15, ""CampaignDashboard"": 0.0, ""Monitoring"": 0.0, ""Firewall"": 0.0}, ""browser_probabilities"": {""Chrome"": 0.6, ""Firefox"": 0.15, ""Edge"": 0.25, ""Safari"": 0.0}, ""device_probabilities"": {""Desktop"": 1.0}, ""average_session_length"": 109.9, ""session_length_stddev"": 8, ""average_actions"": 30, ""actions_stddev"": 3, ""average_sessions_per_day"": 3, ""remote_work_probability"": 0.25}"
aaf8e1d5-3079-4b56-976f-f2641182e8e7,EMP-0166,Kimberly Thomas,Sales,Sales Director,Tokyo,09:00,18:00,DEV-0294;DEV-0295;DEV-0296,Firefox,Windows,0.7,Critical,"{""working_hours"": [9, 18], ""login_hour_distribution"": {""0"": 0.03, ""1"": 0.02, ""2"": 0.02, ""3"": 0.02, ""4"": 0.01, ""5"": 0.05, ""6"": 0.05, ""7"": 0.03, ""8"": 0.43, ""9"": 0.91, ""10"": 0.92, ""11"": 0.88, ""12"": 0.84, ""13"": 0.89, ""14"": 0.94, ""15"": 0.95, ""16"": 0.95, ""17"": 0.87, ""18"": 0.3, ""19"": 0.04, ""20"": 0.01, ""21"": 0.01, ""22"": 0.02, ""23"": 0.03}, ""resource_probabilities"": {""Payroll"": 0.0, ""FinanceDB"": 0.0, ""Email"": 0.74, ""GitHub"": 0.0, ""Jira"": 0.21, ""Slack"": 0.86, ""FileServer"": 0.0, ""HRPortal"": 0.0, ""CRM"": 0.93, ""AdminConsole"": 0.0, ""Servers"": 0.0, ""VPN"": 0.19, ""Confluence"": 0.34, ""Terminal"": 0.0, ""HRMS"": 0.0, ""EmployeeRecords"": 0.0, ""ERP"": 0.0, ""Accounting"": 0.0, ""Invoices"": 0.0, ""Meetings"": 0.75, ""Analytics"": 0.17, ""CampaignDashboard"": 0.0, ""Monitoring"": 0.0, ""Firewall"": 0.0}, ""browser_probabilities"": {""Chrome"": 0.6, ""Firefox"": 0.15, ""Edge"": 0.25, ""Safari"": 0.0}, ""device_probabilities"": {""Laptop"": 0.6666666666666667, ""Mobile"": 0.3333333333333333}, ""average_session_length"": 34.1, ""session_length_stddev"": 8, ""average_actions"": 13, ""actions_stddev"": 3, ""average_sessions_per_day"": 3, ""remote_work_probability"": 0.25}"
d8f80018-56fe-4769-ac9d-e90ab805ae3c,EMP-0167,Maxwell Pace,Engineering,Architect,San Francisco,08:00,17:00,DEV-0297,Chrome,Linux,0.45,High,"{""working_hours"": [8, 17], ""login_hour_distribution"": {""0"": 0.02, ""1"": 0.01, ""2"": 0.04, ""3"": 0.02, ""4"": 0.04, ""5"": 0.05, ""6"": 0.02, ""7"": 0.25, ""8"": 0.88, ""9"": 0.87, ""10"": 0.87, ""11"": 0.83, ""12"": 0.89, ""13"": 0.94, ""14"": 0.91, ""15"": 0.88, ""16"": 0.93, ""17"": 0.23, ""18"": 0.05, ""19"": 0.02, ""20"": 0.02, ""21"": 0.03, ""22"": 0.04, ""23"": 0.02}, ""resource_probabilities"": {""Payroll"": 0.0, ""FinanceDB"": 0.0, ""Email"": 0.21, ""GitHub"": 0.86, ""Jira"": 0.93, ""Slack"": 0.89, ""FileServer"": 0.25, ""HRPortal"": 0.0, ""CRM"": 0.0, ""AdminConsole"": 0.0, ""Servers"": 0.0, ""VPN"": 0.31, ""Confluence"": 0.77, ""Terminal"": 0.74, ""HRMS"": 0.0, ""EmployeeRecords"": 0.0, ""ERP"": 0.0, ""Accounting"": 0.0, ""Invoices"": 0.0, ""Meetings"": 0.16, ""Analytics"": 0.0, ""CampaignDashboard"": 0.0, ""Monitoring"": 0.0, ""Firewall"": 0.0}, ""browser_probabilities"": {""Chrome"": 0.5, ""Firefox"": 0.5, ""Edge"": 0.0, ""Safari"": 0.0}, ""device_probabilities"": {""Laptop"": 1.0}, ""average_session_length"": 79.2, ""session_length_stddev"": 8, ""average_actions"": 13, ""actions_stddev"": 3, ""average_sessions_per_day"": 3, ""remote_work_probability"": 0.25}"
821df2cf-d9fc-43b8-a05f-9619df73321d,EMP-0168,Larry Wang,Engineering,Architect,Tokyo,08:00,17:00,DEV-0298,Safari,macOS,0.45,High,"{""working_hours"": [8, 17], ""login_hour_distribution"": {""0"": 0.04, ""1"": 0.03, ""2"": 0.02, ""3"": 0.03, ""4"": 0.05, ""5"": 0.04, ""6"": 0.02, ""7"": 0.33, ""8"": 0.83, ""9"": 0.93, ""10"": 0.89, ""11"": 0.89, ""12"": 0.97, ""13"": 0.89, ""14"": 0.9, ""15"": 0.91, ""16"": 0.94, ""17"": 0.36, ""18"": 0.02, ""19"": 0.05, ""20"": 0.03, ""21"": 0.02, ""22"": 0.02, ""23"": 0.03}, ""resource_probabilities"": {""Payroll"": 0.0, ""FinanceDB"": 0.0, ""Email"": 0.19, ""GitHub"": 0.74, ""Jira"": 0.91, ""Slack"": 0.76, ""FileServer"": 0.12, ""HRPortal"": 0.0, ""CRM"": 0.0, ""AdminConsole"": 0.0, ""Servers"": 0.0, ""VPN"": 0.29, ""Confluence"": 0.77, ""Terminal"": 0.83, ""HRMS"": 0.0, ""EmployeeRecords"": 0.0, ""ERP"": 0.0, ""Accounting"": 0.0, ""Invoices"": 0.0, ""Meetings"": 0.16, ""Analytics"": 0.0, ""CampaignDashboard"": 0.0, ""Monitoring"": 0.0, ""Firewall"": 0.0}, ""browser_probabilities"": {""Chrome"": 0.5, ""Firefox"": 0.1, ""Edge"": 0.0, ""Safari"": 0.4}, ""device_probabilities"": {""Laptop"": 1.0}, ""average_session_length"": 14.5, ""session_length_stddev"": 8, ""average_actions"": 21, ""actions_stddev"": 3, ""average_sessions_per_day"": 3, ""remote_work_probability"": 0.25}"
737ea52f-6d15-4b06-961c-9af39f021a19,EMP-0169,James Cantrell,Engineering,Engineering Manager,Tokyo,09:00,18:00,DEV-0299;DEV-0300,Chrome,Linux,0.45,High,"{""working_hours"": [9, 18], ""login_hour_distribution"": {""0"": 0.02, ""1"": 0.01, ""2"": 0.03, ""3"": 0.02, ""4"": 0.01, ""5"": 0.05, ""6"": 0.02, ""7"": 0.03, ""8"": 0.34, ""9"": 0.81, ""10"": 0.85, ""11"": 0.84, ""12"": 0.82, ""13"": 0.86, ""14"": 0.9, ""15"": 0.86, ""16"": 0.92, ""17"": 0.85, ""18"": 0.39, ""19"": 0.04, ""20"": 0.04, ""21"": 0.02, ""22"": 0.03, ""23"": 0.02}, ""resource_probabilities"": {""Payroll"": 0.0, ""FinanceDB"": 0.0, ""Email"": 0.31, ""GitHub"": 0.88, ""Jira"": 0.84, ""Slack"": 0.77, ""FileServer"": 0.29, ""HRPortal"": 0.0, ""CRM"": 0.0, ""AdminConsole"": 0.0, ""Servers"": 0.0, ""VPN"": 0.17, ""Confluence"": 0.79, ""Terminal"": 0.95, ""HRMS"": 0.0, ""EmployeeRecords"": 0.0, ""ERP"": 0.0, ""Accounting"": 0.0, ""Invoices"": 0.0, ""Meetings"": 0.34, ""Analytics"": 0.0, ""CampaignDashboard"": 0.0, ""Monitoring"": 0.0, ""Firewall"": 0.0}, ""browser_probabilities"": {""Chrome"": 0.5, ""Firefox"": 0.5, ""Edge"": 0.0, ""Safari"": 0.0}, ""device_probabilities"": {""Laptop"": 1.0}, ""average_session_length"": 100.4, ""session_length_stddev"": 8, ""average_actions"": 29, ""actions_stddev"": 3, ""average_sessions_per_day"": 3, ""remote_work_probability"": 0.25}"
a7728290-78d5-40ef-830b-4532a7c24c68,EMP-0170,Anthony Snyder,Finance,Finance Analyst,Tokyo,08:00,17:00,DEV-0301;DEV-0302,Edge,Windows,0.15,Medium,"{""working_hours"": [8, 17], ""login_hour_distribution"": {""0"": 0.03, ""1"": 0.03, ""2"": 0.04, ""3"": 0.04, ""4"": 0.04, ""5"": 0.03, ""6"": 0.04, ""7"": 0.28, ""8"": 0.83, ""9"": 0.94, ""10"": 0.93, ""11"": 0.84, ""12"": 0.88, ""13"": 0.9, ""14"": 0.87, ""15"": 0.9, ""16"": 0.82, ""17"": 0.44, ""18"": 0.01, ""19"": 0.04, ""20"": 0.04, ""21"": 0.02, ""22"": 0.03, ""23"": 0.04}, ""resource_probabilities"": {""Payroll"": 0.2, ""FinanceDB"": 0.29, ""Email"": 0.83, ""GitHub"": 0.0, ""Jira"": 0.18, ""Slack"": 0.11, ""FileServer"": 0.3, ""HRPortal"": 0.0, ""CRM"": 0.0, ""AdminConsole"": 0.0, ""Servers"": 0.0, ""VPN"": 0.33, ""Confluence"": 0.14, ""Terminal"": 0.0, ""HRMS"": 0.0, ""EmployeeRecords"": 0.0, ""ERP"": 0.94, ""Accounting"": 0.78, ""Invoices"": 0.86, ""Meetings"": 0.03, ""Analytics"": 0.25, ""CampaignDashboard"": 0.0, ""Monitoring"": 0.0, ""Firewall"": 0.0}, ""browser_probabilities"": {""Chrome"": 0.6, ""Firefox"": 0.15, ""Edge"": 0.25, ""Safari"": 0.0}, ""device_probabilities"": {""Laptop"": 1.0}, ""average_session_length"": 105.4, ""session_length_stddev"": 8, ""average_actions"": 17, ""actions_stddev"": 3, ""average_sessions_per_day"": 3, ""remote_work_probability"": 0.25}"
104f3fc5-6400-4b0e-b2dd-85f63446c0f0,EMP-0171,Zachary Hays,Marketing,Marketing Director,San Francisco,09:00,18:00,DEV-0303;DEV-0304;DEV-0305,Chrome,Windows,0.2,Critical,"{""working_hours"": [9, 18], ""login_hour_distribution"": {""0"": 0.03, ""1"": 0.05, ""2"": 0.01, ""3"": 0.01, ""4"": 0.03, ""5"": 0.01, ""6"": 0.04, ""7"": 0.03, ""8"": 0.25, ""9"": 0.81, ""10"": 0.97, ""11"": 0.85, ""12"": 0.84, ""13"": 0.92, ""14"": 0.81, ""15"": 0.81, ""16"": 0.89, ""17"": 0.83, ""18"": 0.41, ""19"": 0.03, ""20"": 0.02, ""21"": 0.01, ""22"": 0.03, ""23"": 0.03}, ""resource_probabilities"": {""Payroll"": 0.0, ""FinanceDB"": 0.0, ""Email"": 0.72, ""GitHub"": 0.0, ""Jira"": 0.34, ""Slack"": 0.92, ""FileServer"": 0.02, ""HRPortal"": 0.0, ""CRM"": 0.75, ""AdminConsole"": 0.0, ""Servers"": 0.0, ""VPN"": 0.21, ""Confluence"": 0.28, ""Terminal"": 0.0, ""HRMS"": 0.0, ""EmployeeRecords"": 0.0, ""ERP"": 0.0, ""Accounting"": 0.0, ""Invoices"": 0.0, ""Meetings"": 0.22, ""Analytics"": 0.85, ""CampaignDashboard"": 0.93, ""Monitoring"": 0.0, ""Firewall"": 0.0}, ""browser_probabilities"": {""Chrome"": 0.6, ""Firefox"": 0.15, ""Edge"": 0.25, ""Safari"": 0.0}, ""device_probabilities"": {""Laptop"": 1.0}, ""average_session_length"": 74.6, ""session_length_stddev"": 8, ""average_actions"": 21, ""actions_stddev"": 3, ""average_sessions_per_day"": 3, ""remote_work_probability"": 0.25}"
